DateTime,QR Code,Status,Image Path
2/16/2026 8:36:20 AM,25011524-078,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-36-20.png
2/16/2026 8:36:23 AM,24017119-006,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-36-23.png
2/16/2026 8:36:27 AM,24017119-006,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-36-26.png
2/16/2026 8:36:30 AM,MGlRT0drL1kvbmJTdkc1SUczcklrUT09MGlRT0drL1kvbmJTdkc1SUczcklrUT09MGlRT0drL1kvbmJTdkc1SUczcklrUT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-36-30.png
2/16/2026 8:36:49 AM,23814156-024,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-36-49.png
2/16/2026 8:38:13 AM,25014119-052,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-38-12.png
2/16/2026 8:38:16 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-38-15.png
2/16/2026 8:38:19 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-38-19.png
2/16/2026 8:38:22 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-38-22.png
2/16/2026 8:38:25 AM,http>&&www.uog.edu.pkhttp>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-38-24.png
2/16/2026 8:38:41 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-38-41.png
2/16/2026 8:38:45 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-38-45.png
2/16/2026 8:38:48 AM,24020920-199,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-38-47.png
2/16/2026 8:38:51 AM,bWZkbG9FQTJOOUswZFhjd01mbnEzQT09bWZkbG9FQTJOOUswZFhjd01mbnEzQT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-38-51.png
2/16/2026 8:38:55 AM,24017156-018,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-38-55.png
2/16/2026 8:38:59 AM,MGlRT0drL1kvbmJTdkc1SUczcklrUT09MGlRT0drL1kvbmJTdkc1SUczcklrUT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-38-58.png
2/16/2026 8:39:04 AM,24020920-199,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-39-04.png
2/16/2026 8:39:13 AM,24014198-021,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-39-13.png
2/16/2026 8:39:19 AM,24011598-205,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-39-19.png
2/16/2026 8:39:58 AM,24014198-029,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-39-58.png
2/16/2026 8:40:26 AM,24011556-125,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-40-25.png
2/16/2026 8:43:36 AM,23014198-029,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-43-36.png
2/16/2026 8:43:42 AM,24013122-033,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-43-42.png
2/16/2026 8:43:45 AM,WFppQmpCcXl2UnlDVjFGTUxna1JuUT09WFppQmpCcXl2UnlDVjFGTUxna1JuUT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-43-45.png
2/16/2026 8:43:49 AM,WFppQmpCcXl2UnlDVjFGTUxna1JuUT09WFppQmpCcXl2UnlDVjFGTUxna1JuUT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-43-49.png
2/16/2026 8:43:53 AM,23014198-030,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-43-52.png
2/16/2026 8:43:58 AM,YktKR1hKV2Z1UTRBcm5nOGhZT0IxUT09YktKR1hKV2Z1UTRBcm5nOGhZT0IxUT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-43-58.png
2/16/2026 8:44:02 AM,YktKR1hKV2Z1UTRBcm5nOGhZT0IxUT09YktKR1hKV2Z1UTRBcm5nOGhZT0IxUT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-44-01.png
2/16/2026 8:44:05 AM,25021598-144,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-44-05.png
2/16/2026 8:44:08 AM,25021598-064,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-44-08.png
2/16/2026 8:44:12 AM,25021598-064,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-44-11.png
2/16/2026 8:44:17 AM,25014198-021,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-44-17.png
2/16/2026 8:45:29 AM,24014156-095,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-45-28.png
2/16/2026 8:45:31 AM,24014156-095,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-45-31.png
2/16/2026 8:48:43 AM,22011624-027,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-48-42.png
2/16/2026 8:49:17 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-49-17.png
2/16/2026 8:49:20 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-49-20.png
2/16/2026 8:49:31 AM,TjAxcllScWd2V2NHT2hQQldQM0ZOUT09TjAxcllScWd2V2NHT2hQQldQM0ZOUT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-49-31.png
2/16/2026 8:49:36 AM,24013123-016,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-49-36.png
2/16/2026 8:51:34 AM,24011578-008,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-51-34.png
2/16/2026 8:51:37 AM,24011578-008,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-51-37.png
2/16/2026 8:51:40 AM,25011524-042,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-51-40.png
2/16/2026 8:51:43 AM,25011524-042,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-51-43.png
2/16/2026 8:52:39 AM,25031578-062,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-52-39.png
2/16/2026 8:53:31 AM,24014119-005,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-53-31.png
2/16/2026 8:53:35 AM,24014198-264,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-53-35.png
2/16/2026 8:53:48 AM,ZC82dC8veGxIeEhuc1ZvOXZheHVTZz09ZC82dC8veGxIeEhuc1ZvOXZheHVTZz09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-53-48.png
2/16/2026 8:53:52 AM,23011507-113,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-53-52.png
2/16/2026 8:54:36 AM,24011519-022,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-54-36.png
2/16/2026 8:54:54 AM,24014198-161,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-54-54.png
2/16/2026 8:55:03 AM,24014198-130,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-55-03.png
2/16/2026 8:55:07 AM,24014198-150,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-55-07.png
2/16/2026 8:55:10 AM,24014198-150,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-55-10.png
2/16/2026 8:55:19 AM,24014198-130,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-55-19.png
2/16/2026 8:57:08 AM,23014198-027,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-57-08.png
2/16/2026 8:57:13 AM,25041554-045,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-57-13.png
2/16/2026 8:57:17 AM,dWwrZW1hb3lMYlNuQkZFdlk0eDQ2dz09dWwrZW1hb3lMYlNuQkZFdlk0eDQ2dz09a0wzRjJkaDZYTzhYeFFtcldCbXRPUT09a0wzRjJkaDZYTzhYeFFtcldCbXRPUT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-57-17.png
2/16/2026 8:57:20 AM,a0wzRjJkaDZYTzhYeFFtcldCbXRPUT09a0wzRjJkaDZYTzhYeFFtcldCbXRPUT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-57-20.png
2/16/2026 8:57:24 AM,23814156-005,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-57-24.png
2/16/2026 8:57:26 AM,23814156-005,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-57-26.png
2/16/2026 8:58:07 AM,d014ejRUbksxSWtVVW1ZbXJSQzVjQT09d014ejRUbksxSWtVVW1ZbXJSQzVjQT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-58-07.png
2/16/2026 8:58:10 AM,24014198-154,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-58-10.png
2/16/2026 8:58:19 AM,24014198-190,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-58-19.png
2/16/2026 8:58:23 AM,24011519-034,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-58-23.png
2/16/2026 8:58:32 AM,23014160-012,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-58-32.png
2/16/2026 8:58:47 AM,c2JGZ2swa0htbUY1Qmp0ZU02ck5EQT09c2JGZ2swa0htbUY1Qmp0ZU02ck5EQT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-58-46.png
2/16/2026 8:58:51 AM,24011519-147,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_08-58-51.png
2/16/2026 8:59:08 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_08-59-07.png
2/16/2026 9:00:01 AM,25016820-029,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-00-01.png
2/16/2026 9:00:04 AM,25016820-029,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-00-04.png
2/16/2026 9:00:15 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-00-14.png
2/16/2026 9:00:54 AM,25014119-076,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-00-54.png
2/16/2026 9:01:29 AM,23014119-172,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-01-28.png
2/16/2026 9:03:28 AM,25014198-049,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-03-28.png
2/16/2026 9:04:24 AM,24014198-078,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-04-24.png
2/16/2026 9:04:39 AM,24014119-067,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-04-39.png
2/16/2026 9:04:47 AM,25014119-189,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-04-47.png
2/16/2026 9:04:52 AM,25014119-198,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-04-52.png
2/16/2026 9:04:57 AM,24014119-182,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-04-57.png
2/16/2026 9:05:04 AM,24014119-068,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-05-03.png
2/16/2026 9:05:08 AM,24014119-146,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-05-08.png
2/16/2026 9:05:11 AM,Z1RzV0h5dTM0YVNOWDV3YUtQSThIQT09Z1RzV0h5dTM0YVNOWDV3YUtQSThIQT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-05-11.png
2/16/2026 9:05:23 AM,24011624-084,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-05-22.png
2/16/2026 9:07:09 AM,25013123-012,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-07-09.png
2/16/2026 9:07:12 AM,25013123-012,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-07-12.png
2/16/2026 9:08:53 AM,24014119-076,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-08-53.png
2/16/2026 9:08:59 AM,bGJEdHZ1UENhQndscjc3WHlrOGhZZz09bGJEdHZ1UENhQndscjc3WHlrOGhZZz09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-08-59.png
2/16/2026 9:09:03 AM,24014119-039,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-09-03.png
2/16/2026 9:09:06 AM,24014198-226,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-09-06.png
2/16/2026 9:09:09 AM,24014198-226,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-09-09.png
2/16/2026 9:09:12 AM,24014198-022,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-09-12.png
2/16/2026 9:09:30 AM,25014198-149,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-09-30.png
2/16/2026 9:09:34 AM,L2MrR2EzUXFKSWRFa01HRnVsZzB1Zz09UUdTZnUwTVJmZ3pNOTJBR3NaVWJ0UT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-09-34.png
2/16/2026 9:09:38 AM,23014119-040,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-09-38.png
2/16/2026 9:09:44 AM,25014198-149,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-09-44.png
2/16/2026 9:09:58 AM,a1JybnhIU3hMOUM4S3lRbGxLdkVRQT09a1JybnhIU3hMOUM4S3lRbGxLdkVRQT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-09-58.png
2/16/2026 9:10:03 AM,a1JybnhIU3hMOUM4S3lRbGxLdkVRQT09a1JybnhIU3hMOUM4S3lRbGxLdkVRQT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-10-02.png
2/16/2026 9:10:06 AM,23014119-050,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-10-06.png
2/16/2026 9:10:12 AM,24014119-234,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-10-12.png
2/16/2026 9:10:21 AM,24014198-075,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-10-21.png
2/16/2026 9:10:25 AM,24014198-114,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-10-25.png
2/16/2026 9:10:48 AM,24014198-117,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-10-48.png
2/16/2026 9:10:54 AM,23014119-122,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-10-54.png
2/16/2026 9:10:59 AM,23014119-073,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-10-58.png
2/16/2026 9:11:13 AM,N0w2OVVpWXYrKzhPVkwyVTdRWDYzQT09N0w2OVVpWXYrKzhPVkwyVTdRWDYzQT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-11-13.png
2/16/2026 9:11:17 AM,25017119-009,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-11-17.png
2/16/2026 9:11:24 AM,25014119-165,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-11-24.png
2/16/2026 9:11:27 AM,OHJlUnRqRDFONWRiY2pFSWUvdk9hZz09OHJlUnRqRDFONWRiY2pFSWUvdk9hZz09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-11-27.png
2/16/2026 9:11:37 AM,25014119-165,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-11-37.png
2/16/2026 9:11:48 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-11-48.png
2/16/2026 9:11:51 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-11-51.png
2/16/2026 9:11:54 AM,http>&&www.uog.edu.pkhttp>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-11-54.png
2/16/2026 9:12:28 AM,25011556-118,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-12-28.png
2/16/2026 9:12:31 AM,25011556-118,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-12-31.png
2/16/2026 9:13:21 AM,24013122-022,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-13-20.png
2/16/2026 9:13:29 AM,24013122-031,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-13-29.png
2/16/2026 9:13:40 AM,24814119-012,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-13-39.png
2/16/2026 9:13:43 AM,24014156-279,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-13-43.png
2/16/2026 9:13:49 AM,24014156-192,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-13-49.png
2/16/2026 9:13:52 AM,bFVHNG5PYUxCVUdMWlExazJseFhwUT09UnVjQjZ6S3hMTG9SeDhmWU0xYnh6UT09UnVjQjZ6S3hMTG9SeDhmWU0xYnh6UT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-13-52.png
2/16/2026 9:13:56 AM,24014156-240,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-13-56.png
2/16/2026 9:13:59 AM,WnUyRVBOUC9wbS9XNy9Ia1dUSHJudz09K2J1S2lob1JWWTVtSXV2cDB4azF4QT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-13-59.png
2/16/2026 9:14:03 AM,24014119-199,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-14-03.png
2/16/2026 9:14:06 AM,24014119-270,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-14-06.png
2/16/2026 9:14:11 AM,24014156-200,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-14-11.png
2/16/2026 9:14:14 AM,24014156-200,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-14-14.png
2/16/2026 9:14:18 AM,24011519-122,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-14-18.png
2/16/2026 9:14:21 AM,24011519-122,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-14-21.png
2/16/2026 9:15:27 AM,23021519-174,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-15-27.png
2/16/2026 9:15:30 AM,23021519-174,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-15-30.png
2/16/2026 9:15:38 AM,24014198-276,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-15-38.png
2/16/2026 9:15:41 AM,24014198-151,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-15-41.png
2/16/2026 9:16:03 AM,24014198-055,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-16-03.png
2/16/2026 9:17:46 AM,24014119-139,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-17-45.png
2/16/2026 9:18:05 AM,24021778-004,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-18-05.png
2/16/2026 9:18:09 AM,dXM0d1RHbkgzQ2dwRGZ5d0EyNHdOdz09dXM0d1RHbkgzQ2dwRGZ5d0EyNHdOdz09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_09-18-09.png
2/16/2026 9:18:15 AM,25033323-022,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-18-15.png
2/16/2026 9:19:27 AM,24011519-027,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-19-27.png
2/16/2026 9:21:11 AM,23014119-020,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-21-11.png
2/16/2026 9:35:30 AM,24013386-025,Non-Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\NONBOARDER_2026-02-16_09-35-30.png
2/16/2026 9:35:32 AM,24013386-025,Non-Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\NONBOARDER_2026-02-16_09-35-32.png
2/16/2026 9:35:36 AM,24013386-025,Non-Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\NONBOARDER_2026-02-16_09-35-36.png
2/16/2026 9:35:39 AM,24013386-025,Non-Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\NONBOARDER_2026-02-16_09-35-39.png
2/16/2026 9:37:23 AM,24013386-059,Non-Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\NONBOARDER_2026-02-16_09-37-23.png
2/16/2026 9:43:53 AM,24011553-072,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-43-53.png
2/16/2026 9:46:25 AM,25011524-004,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_09-46-25.png
2/16/2026 10:02:08 AM,24017322-047,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_10-02-08.png
2/16/2026 10:02:15 AM,24027322-027,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_10-02-15.png
2/16/2026 10:02:20 AM,25031578-061,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_10-02-19.png
2/16/2026 10:21:15 AM,24014119-123,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_10-21-15.png
2/16/2026 10:21:19 AM,UUJYT2ZKS011R3Z6N1hQd0xrajIyZz09NUk3VjZueDdiUTJXTzhFTHdSQ2tYUT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_10-21-19.png
2/16/2026 10:21:22 AM,24014198-072,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_10-21-22.png
2/16/2026 10:21:25 AM,24014198-072,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_10-21-25.png
2/16/2026 10:34:10 AM,24014198-107,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_10-34-10.png
2/16/2026 10:34:29 AM,24014198-150,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_10-34-29.png
2/16/2026 10:34:46 AM,https>&&qr1.be&4LOSPB,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_10-34-46.png
2/16/2026 10:34:52 AM,3440399459651,ARBAZ MEHMOOD,JM/25/5869,,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-16_10-34-52.png
2/16/2026 10:34:56 AM,24014198-150,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_10-34-56.png
2/16/2026 10:34:59 AM,24014198-161,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_10-34-59.png
2/16/2026 10:42:41 AM,25021513-004,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_10-42-41.png
2/16/2026 10:42:46 AM,25021513-006,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_10-42-45.png
2/16/2026 11:01:19 AM,23021519-058,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-16_11-01-19.png
